dirname,filename,filename_abb,state_id,state_name,district_id,district_name
~/iec/pc01/district_handbooks/,DH_19_2001_MAL.pdf,MAL,19,west bengal,6,maldah
~/iec/pc01/district_handbooks//eb_table_extracts,DH_19_2001_MAL_EB.pdf,MAL_EB,19,west bengal,6,maldah
~/iec/pc01/district_handbooks/,DH_19_2001_MUR.pdf,MUR,19,west bengal,7,murshidabad
~/iec/pc01/district_handbooks//eb_table_extracts,DH_19_2001_MUR_EB.pdf,MUR_EB,19,west bengal,7,murshidabad
~/iec/pc01/district_handbooks/,DH_19_2001_NAD.pdf,NAD,19,west bengal,10,nadia
~/iec/pc01/district_handbooks//eb_table_extracts,DH_19_2001_NAD_EB.pdf,NAD_EB,19,west bengal,10,nadia
~/iec/pc01/district_handbooks/,DH_19_2001_NTFP.pdf,NTFP,19,west bengal,11,north twenty four parganas
~/iec/pc01/district_handbooks/,DH_19_2001_PUR.pdf,PUR,19,west bengal,14,puruliya
~/iec/pc01/district_handbooks//eb_table_extracts,DH_19_2001_PUR_EB.pdf,PUR_EB,19,west bengal,14,puruliya
~/iec/pc01/district_handbooks/,DH_19_2001_STFP.pdf,STFP,19,west bengal,18,south twenty four parganas
~/iec/pc01/district_handbooks//eb_table_extracts,DH_19_2001_STFP_EB.pdf,STFP_EB,19,west bengal,18,south twenty four parganas
~/iec/pc01/district_handbooks/,DH_19_2001_UDIN.pdf,UDIN,19,west bengal,4,uttar dinajpur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_19_2001_UDIN_EB.pdf,UDIN_EB,19,west bengal,4,uttar dinajpur
~/iec/pc01/district_handbooks/,DH_20_2001_BOK.pdf,BOK,20,jharkhand,13,bokaro
~/iec/pc01/district_handbooks/,DH_20_2001_CH.pdf,CH,20,jharkhand,3,chatra
~/iec/pc01/district_handbooks//eb_table_extracts,DH_20_2001_CH_EB.pdf,CH_EB,20,jharkhand,3,chatra
~/iec/pc01/district_handbooks/,DH_20_2001_DEO.pdf,DEO,20,jharkhand,7,deoghar
~/iec/pc01/district_handbooks/,DH_20_2001_GAR.pdf,GAR,20,jharkhand,1,garhwa
~/iec/pc01/district_handbooks//eb_table_extracts,DH_20_2001_GAR_EB.pdf,GAR_EB,20,jharkhand,1,garhwa
~/iec/pc01/district_handbooks/,DH_20_2001_GIR.pdf,GIR,20,jharkhand,6,giridih
~/iec/pc01/district_handbooks//eb_table_extracts,DH_20_2001_GIR_EB.pdf,GIR_EB,20,jharkhand,6,giridih
~/iec/pc01/district_handbooks/,DH_20_2001_GOD.pdf,GOD,20,jharkhand,8,godda
~/iec/pc01/district_handbooks//eb_table_extracts,DH_20_2001_GOD_EB.pdf,GOD_EB,20,jharkhand,8,godda
~/iec/pc01/district_handbooks/,DH_20_2001_GUM.pdf,GUM,20,jharkhand,16,gumla
~/iec/pc01/district_handbooks/,DH_20_2001_KOD.pdf,KOD,20,jharkhand,5,kodarma
~/iec/pc01/district_handbooks/,DH_20_2001_LO.pdf,LO,20,jharkhand,15,lohardaga
~/iec/pc01/district_handbooks//eb_table_extracts,DH_20_2001_LO_EB.pdf,LO_EB,20,jharkhand,15,lohardaga
~/iec/pc01/district_handbooks/,DH_20_2001_PAK.pdf,PAK,20,jharkhand,10,pakaur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_20_2001_PAK_EB.pdf,PAK_EB,20,jharkhand,10,pakaur
~/iec/pc01/district_handbooks/,DH_20_2001_PAL.pdf,PAL,20,jharkhand,2,palamu
~/iec/pc01/district_handbooks/,DH_20_2001_PUR.pdf,PUR,20,jharkhand,18,purbi singhbhum
~/iec/pc01/district_handbooks/,DH_20_2001_SAH.pdf,SAH,20,jharkhand,9,sahibganj
~/iec/pc01/district_handbooks//eb_table_extracts,DH_20_2001_SAH_EB.pdf,SAH_EB,20,jharkhand,9,sahibganj
~/iec/pc01/district_handbooks/,DH_2011_2001_PART_B_DCHB_GARHWA.pdf,PART_B_DCHB_GARHWA,20,jharkhand,1,garhwa
~/iec/pc01/district_handbooks/,DH_21_2001_ANU.pdf,ANU,21,orissa,15,anugul
~/iec/pc01/district_handbooks/,DH_21_2001_BAL.pdf,BAL,21,orissa,8,baleshwar
~/iec/pc01/district_handbooks/,DH_21_2001_BAR.pdf,BAR,21,orissa,1,bargarh
~/iec/pc01/district_handbooks/,DH_21_2001_BAU.pdf,BAU,21,orissa,22,baudh
~/iec/pc01/district_handbooks/,DH_21_2001_BHA.pdf,BHA,21,orissa,9,bhadrak
~/iec/pc01/district_handbooks/,DH_21_2001_BLN.pdf,BLN,21,orissa,24,balangir
~/iec/pc01/district_handbooks/,DH_21_2001_CUT.pdf,CUT,21,orissa,12,cuttack
~/iec/pc01/district_handbooks/,DH_21_2001_DEB.pdf,DEB,21,orissa,4,debagarh
~/iec/pc01/district_handbooks/,DH_21_2001_DHE.pdf,DHE,21,orissa,14,dhenkanal
~/iec/pc01/district_handbooks/,DH_21_2001_GAN.pdf,GAN,21,orissa,19,ganjam
~/iec/pc01/district_handbooks/,DH_21_2001_JAG.pdf,JAG,21,orissa,11,jagatsinghapur
~/iec/pc01/district_handbooks/,DH_21_2001_JAJ.pdf,JAJ,21,orissa,13,jajapur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_21_2001_JAJ_EB.pdf,JAJ_EB,21,orissa,13,jajapur
~/iec/pc01/district_handbooks/,DH_21_2001_JHA.pdf,JHA,21,orissa,2,jharsuguda
~/iec/pc01/district_handbooks/,DH_21_2001_KAL.pdf,KAL,21,orissa,26,kalahandi
~/iec/pc01/district_handbooks/,DH_21_2001_KAN.pdf,KAN,21,orissa,21,kandhamal
~/iec/pc01/district_handbooks/,DH_21_2001_KEN.pdf,KEN,21,orissa,6,kendujhar
~/iec/pc01/district_handbooks/,DH_21_2001_KHO.pdf,KHO,21,orissa,17,khordha
~/iec/pc01/district_handbooks/,DH_21_2001_KOR.pdf,KOR,21,orissa,29,koraput
~/iec/pc01/district_handbooks/,DH_21_2001_MAL.pdf,MAL,21,orissa,30,malkangiri
~/iec/pc01/district_handbooks/,DH_21_2001_MAY.pdf,MAY,21,orissa,7,mayurbhanj
~/iec/pc01/district_handbooks/,DH_21_2001_NAY.pdf,NAY,21,orissa,16,nayagarh
~/iec/pc01/district_handbooks/,DH_21_2001_NUA.pdf,NUA,21,orissa,25,nuapada
~/iec/pc01/district_handbooks//eb_table_extracts,DH_21_2001_NUA_EB.pdf,NUA_EB,21,orissa,25,nuapada
~/iec/pc01/district_handbooks/,DH_21_2001_PUR.pdf,PUR,21,orissa,18,puri
~/iec/pc01/district_handbooks/,DH_21_2001_RAY.pdf,RAY,21,orissa,27,rayagada
~/iec/pc01/district_handbooks/,DH_21_2001_SAM.pdf,SAM,21,orissa,3,sambalpur
~/iec/pc01/district_handbooks/,DH_21_2001_SON.pdf,SON,21,orissa,23,sonapur
~/iec/pc01/district_handbooks/,DH_21_2001_SUN.pdf,SUN,21,orissa,5,sundargarh
~/iec/pc01/district_handbooks/,DH_22_2001_BAS.pdf,BAS,22,chhattisgarh,15,bastar
~/iec/pc01/district_handbooks/,DH_22_2001_BIL.pdf,BIL,22,chhattisgarh,7,bilaspur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_22_2001_BIL_EB.pdf,BIL_EB,22,chhattisgarh,7,bilaspur
~/iec/pc01/district_handbooks/,DH_22_2001_DAN.pdf,DAN,22,chhattisgarh,16,dantewada
~/iec/pc01/district_handbooks/,DH_22_2001_DHA.pdf,DHA,22,chhattisgarh,13,dhamtari
~/iec/pc01/district_handbooks//eb_table_extracts,DH_22_2001_DHA_EB.pdf,DHA_EB,22,chhattisgarh,13,dhamtari
~/iec/pc01/district_handbooks/,DH_22_2001_DUR.pdf,DUR,22,chhattisgarh,10,durg
~/iec/pc01/district_handbooks//eb_table_extracts,DH_22_2001_DUR_EB.pdf,DUR_EB,22,chhattisgarh,10,durg
~/iec/pc01/district_handbooks/,DH_22_2001_JAN.pdf,JAN,22,chhattisgarh,6,janjgir champa
~/iec/pc01/district_handbooks//eb_table_extracts,DH_22_2001_JAN_EB.pdf,JAN_EB,22,chhattisgarh,6,janjgir champa
~/iec/pc01/district_handbooks/,DH_22_2001_JAS.pdf,JAS,22,chhattisgarh,3,jashpur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_22_2001_JAS_EB.pdf,JAS_EB,22,chhattisgarh,3,jashpur
~/iec/pc01/district_handbooks/,DH_22_2001_KAN.pdf,KAN,22,chhattisgarh,14,kanker
~/iec/pc01/district_handbooks//eb_table_extracts,DH_22_2001_KAN_EB.pdf,KAN_EB,22,chhattisgarh,14,kanker
~/iec/pc01/district_handbooks/,DH_22_2001_KAW.pdf,KAW,22,chhattisgarh,8,kawardha
~/iec/pc01/district_handbooks//eb_table_extracts,DH_22_2001_KAW_EB.pdf,KAW_EB,22,chhattisgarh,8,kawardha
~/iec/pc01/district_handbooks/,DH_22_2001_KOR.pdf,KOR,22,chhattisgarh,5,korba
~/iec/pc01/district_handbooks/,DH_22_2001_KOY.pdf,KOY,22,chhattisgarh,1,koriya
~/iec/pc01/district_handbooks//eb_table_extracts,DH_22_2001_KOY_EB.pdf,KOY_EB,22,chhattisgarh,1,koriya
~/iec/pc01/district_handbooks/,DH_22_2001_MAH.pdf,MAH,22,chhattisgarh,12,mahasamund
~/iec/pc01/district_handbooks/,DH_22_2001_RAI.pdf,RAI,22,chhattisgarh,11,raipur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_22_2001_RAI_EB.pdf,RAI_EB,22,chhattisgarh,11,raipur
~/iec/pc01/district_handbooks/,DH_22_2001_RAJ.pdf,RAJ,22,chhattisgarh,9,rajnandgaon
~/iec/pc01/district_handbooks//eb_table_extracts,DH_22_2001_RAJ_EB.pdf,RAJ_EB,22,chhattisgarh,9,rajnandgaon
~/iec/pc01/district_handbooks/,DH_23_2001_BAL.pdf,BAL,23,madhya pradesh,45,balaghat
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_BAL_EB.pdf,BAL_EB,23,madhya pradesh,45,balaghat
~/iec/pc01/district_handbooks/,DH_23_2001_BAR.pdf,BAR,23,madhya pradesh,28,barwani
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_BAR_EB.pdf,BAR_EB,23,madhya pradesh,28,barwani
~/iec/pc01/district_handbooks/,DH_23_2001_BET.pdf,BET,23,madhya pradesh,35,betul
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_BET_EB.pdf,BET_EB,23,madhya pradesh,35,betul
~/iec/pc01/district_handbooks/,DH_23_2001_BHI.pdf,BHI,23,madhya pradesh,3,bhind
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_BHI_EB.pdf,BHI_EB,23,madhya pradesh,3,bhind
~/iec/pc01/district_handbooks/,DH_23_2001_BHO.pdf,BHO,23,madhya pradesh,32,bhopal
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_BHO_EB.pdf,BHO_EB,23,madhya pradesh,32,bhopal
~/iec/pc01/district_handbooks/,DH_23_2001_CHH.pdf,CHH,23,madhya pradesh,9,chhatarpur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_CHH_EB.pdf,CHH_EB,23,madhya pradesh,9,chhatarpur
~/iec/pc01/district_handbooks/,DH_23_2001_CHN.pdf,CHN,23,madhya pradesh,43,chhindwara
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_CHN_EB.pdf,CHN_EB,23,madhya pradesh,43,chhindwara
~/iec/pc01/district_handbooks/,DH_23_2001_DAM.pdf,DAM,23,madhya pradesh,12,damoh
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_DAM_EB.pdf,DAM_EB,23,madhya pradesh,12,damoh
~/iec/pc01/district_handbooks/,DH_23_2001_DAT.pdf,DAT,23,madhya pradesh,5,datia
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_DAT_EB.pdf,DAT_EB,23,madhya pradesh,5,datia
~/iec/pc01/district_handbooks/,DH_23_2001_DEW.pdf,DEW,23,madhya pradesh,23,dewas
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_DEW_EB.pdf,DEW_EB,23,madhya pradesh,23,dewas
~/iec/pc01/district_handbooks/,DH_23_2001_DHA.pdf,DHA,23,madhya pradesh,25,dhar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_DHA_EB.pdf,DHA_EB,23,madhya pradesh,25,dhar
~/iec/pc01/district_handbooks/,DH_23_2001_DIN.pdf,DIN,23,madhya pradesh,41,dindori
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_DIN_EB.pdf,DIN_EB,23,madhya pradesh,41,dindori
~/iec/pc01/district_handbooks/,DH_23_2001_ENIR.pdf,ENIR,23,madhya pradesh,29,east nimar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_ENIR_EB.pdf,ENIR_EB,23,madhya pradesh,29,east nimar
~/iec/pc01/district_handbooks/,DH_23_2001_GUN.pdf,GUN,23,madhya pradesh,7,guna
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_GUN_EB.pdf,GUN_EB,23,madhya pradesh,7,guna
~/iec/pc01/district_handbooks/,DH_23_2001_GWA.pdf,GWA,23,madhya pradesh,4,gwalior
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_GWA_EB.pdf,GWA_EB,23,madhya pradesh,4,gwalior
~/iec/pc01/district_handbooks/,DH_23_2001_HAR.pdf,HAR,23,madhya pradesh,36,harda
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_HAR_EB.pdf,HAR_EB,23,madhya pradesh,36,harda
~/iec/pc01/district_handbooks/,DH_23_2001_HOS.pdf,HOS,23,madhya pradesh,37,hoshangabad
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_HOS_EB.pdf,HOS_EB,23,madhya pradesh,37,hoshangabad
~/iec/pc01/district_handbooks/,DH_23_2001_IND.pdf,IND,23,madhya pradesh,26,indore
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_IND_EB.pdf,IND_EB,23,madhya pradesh,26,indore
~/iec/pc01/district_handbooks/,DH_23_2001_JAB.pdf,JAB,23,madhya pradesh,39,jabalpur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_JAB_EB.pdf,JAB_EB,23,madhya pradesh,39,jabalpur
~/iec/pc01/district_handbooks/,DH_23_2001_JHA.pdf,JHA,23,madhya pradesh,24,jhabua
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_JHA_EB.pdf,JHA_EB,23,madhya pradesh,24,jhabua
~/iec/pc01/district_handbooks/,DH_23_2001_KAT.pdf,KAT,23,madhya pradesh,38,katni
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_KAT_EB.pdf,KAT_EB,23,madhya pradesh,38,katni
~/iec/pc01/district_handbooks/,DH_23_2001_MAN.pdf,MAN,23,madhya pradesh,19,mandsaur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_MAN_EB.pdf,MAN_EB,23,madhya pradesh,19,mandsaur
~/iec/pc01/district_handbooks/,DH_23_2001_MND.pdf,MND,23,madhya pradesh,42,mandla
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_MND_EB.pdf,MND_EB,23,madhya pradesh,42,mandla
~/iec/pc01/district_handbooks/,DH_23_2001_MOR.pdf,MOR,23,madhya pradesh,2,morena
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_MOR_EB.pdf,MOR_EB,23,madhya pradesh,2,morena
~/iec/pc01/district_handbooks/,DH_23_2001_NAR.pdf,NAR,23,madhya pradesh,40,narsimhapur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_NAR_EB.pdf,NAR_EB,23,madhya pradesh,40,narsimhapur
~/iec/pc01/district_handbooks/,DH_23_2001_NEE.pdf,NEE,23,madhya pradesh,18,neemuch
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_NEE_EB.pdf,NEE_EB,23,madhya pradesh,18,neemuch
~/iec/pc01/district_handbooks/,DH_23_2001_PAN.pdf,PAN,23,madhya pradesh,10,panna
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_PAN_EB.pdf,PAN_EB,23,madhya pradesh,10,panna
~/iec/pc01/district_handbooks/,DH_23_2001_RAI.pdf,RAI,23,madhya pradesh,34,raisen
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_RAI_EB.pdf,RAI_EB,23,madhya pradesh,34,raisen
~/iec/pc01/district_handbooks/,DH_23_2001_RAJ.pdf,RAJ,23,madhya pradesh,30,rajgarh
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_RAJ_EB.pdf,RAJ_EB,23,madhya pradesh,30,rajgarh
~/iec/pc01/district_handbooks/,DH_23_2001_RAT.pdf,RAT,23,madhya pradesh,20,ratlam
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_RAT_EB.pdf,RAT_EB,23,madhya pradesh,20,ratlam
~/iec/pc01/district_handbooks/,DH_23_2001_REW.pdf,REW,23,madhya pradesh,14,rewa
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_REW_EB.pdf,REW_EB,23,madhya pradesh,14,rewa
~/iec/pc01/district_handbooks/,DH_23_2001_SAG.pdf,SAG,23,madhya pradesh,11,sagar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_SAG_EB.pdf,SAG_EB,23,madhya pradesh,11,sagar
~/iec/pc01/district_handbooks/,DH_23_2001_SAT.pdf,SAT,23,madhya pradesh,13,satna
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_SAT_EB.pdf,SAT_EB,23,madhya pradesh,13,satna
~/iec/pc01/district_handbooks/,DH_23_2001_SEH.pdf,SEH,23,madhya pradesh,33,sehore
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_SEH_EB.pdf,SEH_EB,23,madhya pradesh,33,sehore
~/iec/pc01/district_handbooks/,DH_23_2001_SEO.pdf,SEO,23,madhya pradesh,44,seoni
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_SEO_EB.pdf,SEO_EB,23,madhya pradesh,44,seoni
~/iec/pc01/district_handbooks/,DH_23_2001_SHA.pdf,SHA,23,madhya pradesh,16,shahdol
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_SHA_EB.pdf,SHA_EB,23,madhya pradesh,16,shahdol
~/iec/pc01/district_handbooks/,DH_23_2001_SHE.pdf,SHE,23,madhya pradesh,1,sheopur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_SHE_EB.pdf,SHE_EB,23,madhya pradesh,1,sheopur
~/iec/pc01/district_handbooks/,DH_23_2001_SHJ.pdf,SHJ,23,madhya pradesh,22,shajapur
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_SHJ_EB.pdf,SHJ_EB,23,madhya pradesh,22,shajapur
~/iec/pc01/district_handbooks/,DH_23_2001_SHV.pdf,SHV,23,madhya pradesh,6,shivpuri
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_SHV_EB.pdf,SHV_EB,23,madhya pradesh,6,shivpuri
~/iec/pc01/district_handbooks/,DH_23_2001_SID.pdf,SID,23,madhya pradesh,17,sidhi
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_SID_EB.pdf,SID_EB,23,madhya pradesh,17,sidhi
~/iec/pc01/district_handbooks/,DH_23_2001_TIK.pdf,TIK,23,madhya pradesh,8,tikamgarh
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_TIK_EB.pdf,TIK_EB,23,madhya pradesh,8,tikamgarh
~/iec/pc01/district_handbooks/,DH_23_2001_UJI.pdf,UJI,23,madhya pradesh,21,ujjain
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_UJI_EB.pdf,UJI_EB,23,madhya pradesh,21,ujjain
~/iec/pc01/district_handbooks/,DH_23_2001_UMA.pdf,UMA,23,madhya pradesh,15,umaria
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_UMA_EB.pdf,UMA_EB,23,madhya pradesh,15,umaria
~/iec/pc01/district_handbooks/,DH_23_2001_VID.pdf,VID,23,madhya pradesh,31,vidisha
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_VID_EB.pdf,VID_EB,23,madhya pradesh,31,vidisha
~/iec/pc01/district_handbooks/,DH_23_2001_WNIM.pdf,WNIM,23,madhya pradesh,27,west nimar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_23_2001_WNIM_EB.pdf,WNIM_EB,23,madhya pradesh,27,west nimar
~/iec/pc01/district_handbooks/,DH_24_2001_AHM.pdf,AHM,24,gujarat,7,ahmadabad
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_AHM_EB.pdf,AHM_EB,24,gujarat,7,ahmadabad
~/iec/pc01/district_handbooks/,DH_24_2001_AMR.pdf,AMR,24,gujarat,13,amreli
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_AMR_EB.pdf,AMR_EB,24,gujarat,13,amreli
~/iec/pc01/district_handbooks/,DH_24_2001_ANA.pdf,ANA,24,gujarat,15,anand
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_ANA_EB.pdf,ANA_EB,24,gujarat,15,anand
~/iec/pc01/district_handbooks/,DH_24_2001_BHA.pdf,BHA,24,gujarat,21,bharuch
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_BHA_EB.pdf,BHA_EB,24,gujarat,21,bharuch
~/iec/pc01/district_handbooks/,DH_24_2001_BHN.pdf,BHN,24,gujarat,14,bhavnagar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_BHN_EB.pdf,BHN_EB,24,gujarat,14,bhavnagar
~/iec/pc01/district_handbooks/,DH_24_2001_DAN.pdf,DAN,24,gujarat,23,the dangs
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_DAN_EB.pdf,DAN_EB,24,gujarat,23,the dangs
~/iec/pc01/district_handbooks/,DH_24_2001_DOH.pdf,DOH,24,gujarat,18,dohad
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_DOH_EB.pdf,DOH_EB,24,gujarat,18,dohad
~/iec/pc01/district_handbooks/,DH_24_2001_GAN.pdf,GAN,24,gujarat,6,gandhinagar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_GAN_EB.pdf,GAN_EB,24,gujarat,6,gandhinagar
~/iec/pc01/district_handbooks/,DH_24_2001_JAM.pdf,JAM,24,gujarat,10,jamnagar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_JAM_EB.pdf,JAM_EB,24,gujarat,10,jamnagar
~/iec/pc01/district_handbooks/,DH_24_2001_JUN.pdf,JUN,24,gujarat,12,junagadh
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_JUN_EB.pdf,JUN_EB,24,gujarat,12,junagadh
~/iec/pc01/district_handbooks/,DH_24_2001_KAC.pdf,KAC,24,gujarat,1,kachchh
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_KAC_EB.pdf,KAC_EB,24,gujarat,1,kachchh
~/iec/pc01/district_handbooks/,DH_24_2001_KHE.pdf,KHE,24,gujarat,16,kheda
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_KHE_EB.pdf,KHE_EB,24,gujarat,16,kheda
~/iec/pc01/district_handbooks/,DH_24_2001_MAH.pdf,MAH,24,gujarat,4,mahesana
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_MAH_EB.pdf,MAH_EB,24,gujarat,4,mahesana
~/iec/pc01/district_handbooks/,DH_24_2001_NAR.pdf,NAR,24,gujarat,20,narmada
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_NAR_EB.pdf,NAR_EB,24,gujarat,20,narmada
~/iec/pc01/district_handbooks/,DH_24_2001_NAV.pdf,NAV,24,gujarat,24,navsari
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_NAV_EB.pdf,NAV_EB,24,gujarat,24,navsari
~/iec/pc01/district_handbooks/,DH_24_2001_PAN.pdf,PAN,24,gujarat,17,panch mahals
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_PAN_EB.pdf,PAN_EB,24,gujarat,17,panch mahals
~/iec/pc01/district_handbooks/,DH_24_2001_PAT.pdf,PAT,24,gujarat,3,patan
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_PAT_EB.pdf,PAT_EB,24,gujarat,3,patan
~/iec/pc01/district_handbooks/,DH_24_2001_POR.pdf,POR,24,gujarat,11,porbandar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_POR_EB.pdf,POR_EB,24,gujarat,11,porbandar
~/iec/pc01/district_handbooks/,DH_24_2001_RAJ.pdf,RAJ,24,gujarat,9,rajkot
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_RAJ_EB.pdf,RAJ_EB,24,gujarat,9,rajkot
~/iec/pc01/district_handbooks/,DH_24_2001_SAB.pdf,SAB,24,gujarat,5,sabar kantha
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_SAB_EB.pdf,SAB_EB,24,gujarat,5,sabar kantha
~/iec/pc01/district_handbooks/,DH_24_2001_SRT.pdf,SRT,24,gujarat,22,surat
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_SRT_EB.pdf,SRT_EB,24,gujarat,22,surat
~/iec/pc01/district_handbooks/,DH_24_2001_SUR.pdf,SUR,24,gujarat,8,surendranagar
~/iec/pc01/district_handbooks/,DH_24_2001_VAD.pdf,VAD,24,gujarat,19,vadodara
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_VAD_EB.pdf,VAD_EB,24,gujarat,19,vadodara
~/iec/pc01/district_handbooks/,DH_24_2001_VAL.pdf,VAL,24,gujarat,25,valsad
~/iec/pc01/district_handbooks//eb_table_extracts,DH_24_2001_VAL_EB.pdf,VAL_EB,24,gujarat,25,valsad
~/iec/pc01/district_handbooks/,DH_25_2001_DAM.pdf,DAM,25,daman diu,1,diu
~/iec/pc01/district_handbooks/,DH_25_2001_DAM.pdf,DAM,25,daman diu,2,daman
~/iec/pc01/district_handbooks//eb_table_extracts,DH_25_2001_DAM_EB.pdf,DAM_EB,25,daman diu,1,diu
~/iec/pc01/district_handbooks//eb_table_extracts,DH_25_2001_DAM_EB.pdf,DAM_EB,25,daman diu,2,daman
~/iec/pc01/district_handbooks/,DH_27_2001_AHM.pdf,AHM,27,maharashtra,26,ahmadnagar
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_AHM_EB.pdf,AHM_EB,27,maharashtra,26,ahmadnagar
~/iec/pc01/district_handbooks/,DH_27_2001_AKO.pdf,AKO,27,maharashtra,5,akola
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_AKO_EB.pdf,AKO_EB,27,maharashtra,5,akola
~/iec/pc01/district_handbooks/,DH_27_2001_AMR.pdf,AMR,27,maharashtra,7,amravati
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_AMR_EB.pdf,AMR_EB,27,maharashtra,7,amravati
~/iec/pc01/district_handbooks/,DH_27_2001_AUR.pdf,AUR,27,maharashtra,19,aurangabad
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_AUR_EB.pdf,AUR_EB,27,maharashtra,19,aurangabad
~/iec/pc01/district_handbooks/,DH_27_2001_BHA.pdf,BHA,27,maharashtra,10,bhandara
~/iec/pc01/district_handbooks//eb_table_extracts,DH_27_2001_BHA_EB.pdf,BHA_EB,27,maharashtra,10,bhandara
~/iec/pc01/district_handbooks/,DH_27_2001_BID.pdf,BID,27,maharashtra,27,bid
